

2.11.2022-2:21:55 -- Event - program started
2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:52 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Unknown error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:53 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Unknown error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



2.11.2022-2:53:54 -- Error - Input/output error



